id,created_at,class ,text
6.05E+17,6/1/2015 21:20,,"7D is investigating a Robbery Gun in the 2200 B/O Martin Luther King Jr., Ave., SE. LOF: 1 B/M, gry shirt, camouflage pants gry cap armed w…"
6.05E+17,6/1/2015 21:04,,"Per NWS, a Flash Flood Watch remains in effect until late tonight. Thunderstorms are currently scattered across the DC region, and are grad…"
6.05E+17,6/1/2015 20:01,,FEMS is on the scene of a house fire at 4703 B St. SE. The 4700 b/o B St. SE is closed. Please use an alternate route.
6.05E+17,6/1/2015 18:24,,"7D is investigating a Robbery at 1330 hrs in the 2300 b/o MARTIN LUTHER KING JR AVE SE. LOF S1: B/M, 6'0, green shirt, black pants, armed w…"
6.05E+17,6/1/2015 17:22,,"Robbery (Gun) at 1247 hrs_ in the 2100 blk of Young St, SE_ LOF: (2) B/M’s, S-1 , 20’s, wearing dreds hair, med complexion,wearing a white …"
6.05E+17,6/1/2015 17:07,,"Robbery Snacth at 1230 hrs in the 1300 block Connecticut Ave NW , LOF B/M TALL ,MULIT COLOR SHIRT ,BLUE JEANS CALL 911 W/ EVENT # 201502990…"
6.05E+17,6/1/2015 16:22,,"6D Shooting, 1144 hours, 4500 b/o Benning Road, SE, LOF B/M, in his 20’s, white shirt, blue jeans ranger style hat. CALL 911 W/ EVENT # I20…"
6.05E+17,6/1/2015 13:07,,Robbery gun 6500 b/o Georgia Ave NW LOF 2 B/M’s wearing long sleeve kakhi shirt and long sleeve grey shirt both had black pants and were ar…
6.05E+17,6/1/2015 11:32,,PEPCO reports all power has been restored in the Southeast Quardant of the city.
6.05E+17,6/1/2015 11:07,,PEPCO reports Kramer Junior High School and Orr Elementary school are w/out power in Southeast quadrant of the city. PEPCO crews are workin…
6.05E+17,6/1/2015 10:44,,NWS HAS ISSUED A FLASH FLOOD WATCH for portions of Maryland DC and Northern Virginia starting at 12pm today through late tonight. Monitor l…
6.05E+17,6/1/2015 6:16,,Carjacking (Gun) 2330 hrs. 52/Just NE - LOF 2 B/M armed w/ gun in a red Lexus IS250 w/ DC tags CALL 911 W/ EVENT # I20150298332
6.05E+17,6/1/2015 5:07,,"Carjacking (GUN) at 2845 Alabama Ave, SE at 0035 S1 B/M, 5'6"", 160, Med Complex, lt blue shirt and blue pants; S2 B/M, 5'4"", 150, med comle…"
6.05E+17,6/1/2015 4:07,,Robbery F/V at 2130 hrs at the intersection of NY Ave and N. Cap ST NW LOF 2 B/M’s 1 wearing all white 2 on a bike CALL 911 W/ EVENT # I201…
6.05E+17,6/1/2015 1:11,,Stabbing at 2003 in the 1500 b/o Benning Rd. NE. Suspect known. CALL 911 W/ EVENT # I20150297857
6.05E+17,5/31/2015 23:37,,"Missing Juveniles at 1500 b/o Fort Dupont St SE. LOF (1) B/M, 8 yoa, light skin, 4'7, 120 lbs, long sleeve navy blue shirt w/ gray sleeves,…"
6.05E+17,5/31/2015 22:49,,"Stabbing Investigation in the 2400 blk East Capitol Street, SE. (1) in custody. CALL 911 W/ EVENT # I20150297568"
6.05E+17,5/31/2015 22:49,,7D is investigating a shooting at 1805 in the 2400 b/o Pomeroy Rd. SE. Lookout is for a Gray or Silver Honda. CALL 911 W/ EVENT #I201502976…
6.05E+17,5/31/2015 20:57,,"Missing Person Critical. Lookout is for a B/M, light complexion, 12 years of age, 5'5"", brown eyes, short black hair, beige pants, light co…"
6.05E+17,5/31/2015 19:22,,"Robbery at 1440 hrs in the 400 blk K St NW. LOF a B/M 20 yrs old, slim build, gray top, dark color jeans, last seen n/b in alley leading fr…"
6.05E+17,5/31/2015 9:36,,"4D is on scene of a Stabbing at MedStar (0348). Location reported as 2200 b/o Martin Luther King Avenue, SE (7D). There is no lookout given…"
6.05E+17,5/31/2015 5:06,,"Robbery Force and Violence at 2326 hours in the 1400 b/o Pennsylvania Avenue, SE. LOF 10 B/M, 15-19 years of age. CALL 911 W/ EVENT # I2015…"
6.05E+17,5/31/2015 4:23,,Robbery/F/V at 2300 hrs in the 300 b/o Channing ST NE LOF 2 B/M’s wearing black shirts CALL 911 W/ EVENT # I20150296002
6.05E+17,5/31/2015 0:14,,Robbery at 1940 hrs in the 900 b/o 14 St NW. LOF B/M wearing blue shirt white pants and B/M wearing black shirt and black shorts CALL 911 W…
6.05E+17,5/31/2015 0:14,,Robbery at 1940 hrs in the 900 b/o K St NW. LOF B/M wearing blue shirt white pants and B/M wearing black shirt and black shorts CALL 911 W/…
6.05E+17,5/30/2015 21:37,,MPD reports the road closed in the 3600 b/o Minnesota Ave SE has been reopened.
6.05E+17,5/30/2015 20:07,,MPD reports that the 3000 b/o 44th St. NW is cleared and all street closures are now open.
6.05E+17,5/30/2015 20:07,,MPD reports the 3600 b/o Minnesota Ave SE is closed due to a police activity. Please avoid area.
6.05E+17,5/30/2015 19:52,,"Robbery at 1503 hrs in the 600 blk H St NE. LOF a 1 B/M, 6'1"", red shirt, heavy build, 2 B/M, 5’!0"", blue jeans. CALL 911 W/ EVENT # I20150…"
6.05E+17,5/30/2015 19:28,,MPD is on the scene of a stabbing in the 3600 b/o Minnesota Ave SE. LOF a B/M wearing a blue/yellow shirt w/ blue jeans CALL 911 W/ EVENT #…
6.05E+17,5/30/2015 16:19,,MPD reports the 3000 b/o 44th St. NW is closed due to a live wire down. Please avoid the area
6.05E+17,5/30/2015 12:07,,MPD reports the Silver Alert for William Jones has been canceled. William Jones has been located unharmed.
6.05E+17,5/30/2015 11:02,,"Shooting Investigation 400 blk of Riggs Rd NE. LOF B/M, 6'0"", blk baseball cap, a white t-shirt and blk pants CALL 911 W/ EVENT # I20150294…"
6.05E+17,5/30/2015 11:02,,7D is investigating a Robbery Force and Violence at 0624 hours in the 1100 b/o Howard Rd SE. LOF B/M45 -50 YEAR/5'9 HT //150-170 IBS // L/S…
6.05E+17,5/30/2015 8:23,,"7D is investigating an Armed Carjacking that occurred at 0300 at the location of Ainger and Langston Place, SE. Taken was a Charcoal colore…"
6.05E+17,5/30/2015 5:27,,"Robbery Gun at approx 0100 hours in the 1800 b/o East Capitol Street, SE. LOF B/M - 5'06"" - Slim Build - LSW tan shirt and blue or black je…"
6.05E+17,5/30/2015 4:22,,Stabbing at 2329 hrs in the 1400 b/o Holbrook Street NE LOF B/F wearing dark colored shirt and blue jeans. CALL 911 W/ EVENT #I20150293625
6.04E+17,5/29/2015 23:55,,"Robbery Snatch at 1913 in the unit b/o 45th/ Central Ave. NE. Lookout is for 2 B/M’s, 17 years of age, (1) beige pants, black shirt, 5'4"" (…"
6.04E+17,5/29/2015 22:36,,"Robbery investigation. 1730 hrs 19th &amp; East Capitol St NE. LOF a B/M, 5'3"", 13 years of age, medium build, wearing white tank top and blue …"
6.04E+17,5/29/2015 22:36,,"Robbery investigation. 1730 hrs 19th &amp; East Capitol St NW. LOF a B/M, 5'3"", 13 years of age, medium build, wearing white tank top and blue …"
6.04E+17,5/29/2015 22:20,,"1st Street between East Capitol St and Independence Ave SE, and East Capitol between 1st and 2nd Street SE have reopened."
6.04E+17,5/29/2015 21:17,,"Due to police activity, 1st St between East Capitol Street and Independence Ave SE, and East Capitol Street between 1st and 2nd Street SE i…"
6.04E+17,5/29/2015 20:44,,":Robbery Hold Up Gun, at 1600 hrs at 6000 Block Georgia Avenue NW. LOF: 2 B/M’s, (1) dark complexion, dreadlocks, 20 yoa, 5'9"", 160 lbs, we…"
6.04E+17,5/29/2015 17:03,,The police activity on 1000 b/o F St NW has cleared and the roadway has been reopened to traffic.
6.04E+17,5/29/2015 13:52,,The following intersection is closed due to police activity: F and 10th St NW. Please avoid the area.
6.04E+17,5/29/2015 13:52,,"MPD is seeking the public’s assistance in locating 83-year-old William Jones, who was last seen in the 1500 b/o Butler Street Southeast on …"
6.04E+17,5/29/2015 13:37,,DC WATER reports on 1st ST NE between G ST and G PLACE NE will be closed 6 to 8 hours for Water Main repairs. Please take an alternate rout…
6.04E+17,5/29/2015 12:02,,MPD reports that the police activity has cleared from the 1400 b/o F St. NW. That roadway has reopened to traffic.
6.04E+17,5/29/2015 11:14,,"MPD reports that due to police activity, the 1400 b/o F St. NW is blocked to traffic. Please use alternate routes."
6.04E+17,5/28/2015 20:08,,Robbery Investigation at 1430 hrs in the Unit blk 12th Street SE. One in custody. CALL 911 W/ EVENT # I20150290232
6.04E+17,5/28/2015 18:07,,US Capitol Police reports the police activity in the 100 b/o Independence Ave SE has cleared and all associated street closures have reopen…
6.04E+17,5/28/2015 17:20,,DDOT reports the police activity on Northbound 295 is clear and all lanes are open.
6.04E+17,5/28/2015 16:48,,"US Capitol Police reports 2nd St between C St SE and Independence Ave SE due to police activity. MPD, DDOT, Please avoid the area."
6.04E+17,5/28/2015 16:07,,"Robbery at 4417 Brooks St NE, 1044 hours and LOF B/M &amp; B/FMALE WAS WEARING WHITE TEE SHIRT &amp; JEAN SHORTSFEMALE WAS DARK SKIN WITH BLONDE SH…"
6.04E+17,5/28/2015 15:22,,"DDOT, MDOT and MPD have coordinated closure of MD-210 northbound at the I-495 interchange. Alternate route for northbound access into the D…"
6.04E+17,5/28/2015 14:57,,Entrance points from 495 onto 295 Northbound are closed due to an ongoing police Investigation. Message boards w/ detour information have b…
6.04E+17,5/28/2015 13:52,,MPD reports that Good Hope Rd. SE between Alabama Ave. and Naylor Rd. is open in all directions.
6.04E+17,5/28/2015 13:52,,All lanes and ramps on 295 Northbound are closed between the DC/MD line and the Blue Plains exit due to police activity. Please avoid the a…
6.04E+17,5/28/2015 12:50,,"7D Robbery (Gun): 700 blk of Atlantic Street SE_ 0826 hrs_ LOF: S-1, B/M’s wearing Blk mask on face armed w/ a gun… S-2 B/M, short hair, we…"
6.04E+17,5/28/2015 9:24,,MPD reports that Good Hope Rd. SE between Alabama Ave. and Naylor Rd. is blocked in both directions due to a police investigation. Please u…
6.04E+17,5/28/2015 8:38,,"SHOOTING at 5300 b/o Clay Terrace, NE at 0410 hours. No lookout at this time CALL 911 W/ EVENT # I20150289376"
6.04E+17,5/28/2015 4:39,,Robbery/Attempt at 2211 hrs in the 1600 Maryland Ave NE LOF 2 B/M’s wearing white and yellow t-shirts CALL 911 W/ EVENT # I20150288992
6.04E+17,5/28/2015 3:35,,7D is on the scene of a shooting in the 1100 b/o Eaton Road CALL 911 W/ EVENT #I20150289028Sent by MPD Cad # 7623
6.04E+17,5/28/2015 2:08,,7D is working a confirmed shooting Alabama Ave SE / Good hope Road CALL 911
6.04E+17,5/28/2015 1:39,,"Shooting, 2112 hours, 34th &amp; Croffut Pl SE, No Lookout CALL 911 W/ EVENT # I20150288851"
6.04E+17,5/28/2015 1:17,,"7D is investigating a Shooting in the 1500 B/O V St SE . LOF Medium complexion B/M, wearing a beige shirt, dark shirt, w/ long dreads . CAL…"
6.04E+17,5/27/2015 22:50,,": Robbery (Gun) at 1750hrs in the 1300 b/o Van Buren Street NW. LOF: 2 B/M’s, 18-25 years, (S1) dark complexion, wearing a light grey/yello…"
6.04E+17,5/27/2015 22:34,,"Robbery (Gun)_1755hrs_600 b/o Nicholson Street NW. LOF: 2 B/M’s armed w/ handguns, (S1) black hoody w/ white lines, black pants; (S2) unkno…"
6.04E+17,5/27/2015 22:07,,"Robbery (Gun) at 1715 hrs in the 5300 b/o Chillum Place NE. LOF: 2 B/M, 5'6-5'8"". (S1) all black clothing, (S2) grey/lime green hoody. CALL…"
6.04E+17,5/27/2015 21:47,,"Confirmed stabbing in the 4000 B/O Minnesota Ave, NE; LOF: 1B/F, 15yoa wearing a blue shirt &amp; tan pants; 2B/F, 15 yoa, no clothing descript…"
6.04E+17,5/27/2015 20:44,,"Robbery (Gun) at 1605 hrs_1400 b/o Tuckerman Street NW. LOF: 2 B/M, 18-20 years of age; (S1) slim, wearing a black hoody and black pants. (…"
6.04E+17,5/27/2015 18:22,,"Robbery (Gun)_1344hrs_13th Street &amp; Jefferson Street NW. LOF: 2 B/M, late teens, 5'10-5'11, slim build; (S1) black hoody and grey pants, (S…"
6.04E+17,5/27/2015 17:47,,NWS reports a Severe Thunderstorm Watch for DC until 7:00 PM. Please use precaution.
6.04E+17,5/27/2015 17:16,,7D is investigating a ROBBERY / HOLD UP GUN( Estiblishment)- (DC OLD CITY MOTORS) at 1230 hours in the 1600 b/o Good Hope Rd SE. LOF 3 B/M’…
6.04E+17,5/27/2015 16:08,,"7D is investigating a confirmed Robbery( Gun) in the 2000 Martin Luther King Jr. Ave SE, at the 1143 hours. LOF 2 B/M’s, driving a RED Chev…"
6.04E+17,5/27/2015 12:22,,MPD reports that the accident at 14th and Aspen St. NW has been cleared and all of the road closures associated w/ the accident have reopen…
6.04E+17,5/27/2015 11:08,,"MPD reports a traffic accident at 14th and Aspen St. NW. Due to the accident, Aspen St. between the 1300 and 1400 blocks is closed to traff…"
6.04E+17,5/27/2015 10:16,,Washington Gas reports the center lane blocked at Westbound Calvert St NW between Wisconsin Ave and 37th St due to a gas leak. Repairs are …
6.03E+17,5/27/2015 4:38,,"7D is investigating a shooting at 2347 hours in the 400 b/o Southern Avenue SE. LOF black 4DR Charger tinted windows, right passenger windo…"
6.03E+17,5/27/2015 4:38,,Shooting Investigation at 2345 hrs in the Unit b/o New York Ave NW. No Lookout at this time . CALL 911 W/ EVENT # I20150286905
6.03E+17,5/27/2015 4:38,,": Stabbing, 2348 hours, 2700 block Langston Place, SE No lookout given CALL 911 W/ EVENT # I20150286913"
6.03E+17,5/27/2015 0:42,,"Robbery(Force/Violence) at 2008 hours in the 200 b/o 58th St. NE. Look out is for (2) B/M’s. S(1) black skully, blue jeans, blue shirt; S(2…"
6.03E+17,5/26/2015 22:42,,"Robbery(Snatch) Minnesota Ave. SE and C St., SE. Lookout is for B/M, 6'0""-6'1"", goatee, dread lock hair style, last seen fleeing a grey 200…"
6.03E+17,5/26/2015 21:54,,"Robbery(Gun) in the 200 b/o 56th Place, SE. Lookout is for (3) B/M’s, S(1): red shirt, blue jeans, short bush, armed w/ a black handgun, S(…"
6.03E+17,5/26/2015 20:52,,The 1600 b/o H Street NW has reopened.
6.03E+17,5/26/2015 20:35,,"Robbery of Establishment at 1503 hrs in the 1600 b/o Massachusetts Avenue NW. LOF 1 B/M, early 20’s, 5'6, slim build, wearing a grey hoody …"
6.03E+17,5/26/2015 19:48,,"Robbery (Gun) at 1450 hrs_7000 Blair Road NW. LOF: White Acura MDX w/ heavy tinted windows, unknown DC tags, occupied by 2 B/Ms, armed w/ h…"
6.03E+17,5/26/2015 19:16,,The 1600 b/o H St NW is closed due to POLICE ACTIVITY. Please avoid the area.
6.03E+17,5/26/2015 19:16,,"7D is investigating a Robbery(Gun) at 1441 hrs in the 100 b/o Irvington Street, SE. LOF B/M, 15 years of age. dark complexion, high top fad…"
6.03E+17,5/26/2015 18:12,,Capitol Police reports 1st St between Independence Ave SE and Constitution Ave NE and East Capitol St from 1st to 2nd St NE have been reope…
6.03E+17,5/26/2015 17:07,,Capitol Police reports the following street closures: 1st St between Independence Ave and Constitution Ave NE and East Capitol St from 1st …
6.03E+17,5/26/2015 10:18,,"5D is working a Robbery/Fear in the unit b/o Rhode Island Ave. NW. LOF H/M 5'8"" L/S wearingblue jeans, Black shoes, curley haie L/S running…"
6.03E+17,5/26/2015 8:58,,"7D is investigating a Robbery at 0403 hrs in the 3900 blk of Martin Luther King Jr Ave NW. LOF B/M, 24-25 yoa, 5'6""-5'8"", dark complexion, …"
6.03E+17,5/26/2015 5:48,,"Shooting in the 5100 b/o C St., SE at 0016 hours No Lookout at this time CALL 911 W/ EVENT # I20150284843"
6.03E+17,5/26/2015 4:13,,":Robbery Investigation at 2300 hrs at 5500 blk 5th St NE. LOF: 2 B/M’s, early 20’s; , S1- 5'5-5'7"", slim, short hair cut, wht t-sht, blu je…"
6.03E+17,5/26/2015 1:41,,"Shooting 2051 hrs in the 700 b/o O Street, NW. LOF B/M, long dreads, last seen on a dirt bike. CALL 911 W/ EVENT #I20150284338"
6.03E+17,5/26/2015 0:01,,"Robbery at 1904 hours in the 1200 b/o 42nd Place, NE. Lookout is for 4-5 B/M’s. CALL 911 W/ EVENT # I20150284121"
6.03E+17,5/25/2015 22:57,,"Robbery Snatch @ 12th &amp; F St, NW LOF: B/M, wearing a blk shit &amp; jeans CALL 911 W/ EVENT # I20150284029"
6.03E+17,5/25/2015 21:52,,HSEMA Field Operations reports the Memorial Day Parade has concluded; all streets have reopened w/ the exception of Constitution Ave NW bet…
6.03E+17,5/25/2015 21:06,,"7D is investigating a Robbery Gun at 1627 hours in the 2600 b/o Martin Luther King Jr. Avenue S.E. . LOF 1st B/M, Grey hoodie or gray shirt…"
6.03E+17,5/25/2015 20:22,,":Robbery Knife in the 800 B/O Kennedy St., NW CALL 911 W/ EVENT # I20150283771"
6.03E+17,5/25/2015 19:00,,"Shooting in the 4600 B/O Benning Road, SE CALL 911 W/ EVENT # I20150283606"
6.03E+17,5/25/2015 18:27,,HSEMA field operations reports the 2015 Memorial Day Parade has begun.
6.03E+17,5/25/2015 15:03,,"Robbery (Snatch) at 1004 hrs _ 15th &amp; W St, NW_ LOF H/M, about 24 yrs of age, last seen wearing green shirt, and black pants, L/S running o…"
6.03E+17,5/25/2015 15:03,,"Capitol Police reports Louisiana Ave between 1st and D St NW, C St NW between 1st and New Jersey Ave NW and New Jersey Ave between D St and…"
6.03E+17,5/25/2015 14:07,,":Robbery (Gun) 0904hrs_ 7th &amp; Quackenbos St. NW_ LOF B/M, 18-20 yr, braids, wearing white tee shirt, blue jeans. armed w/ a gun. L/S Toward…"
6.03E+17,5/25/2015 13:41,,"Capitol Police reports the following streets are closed due to police activity: Louisiana Ave between 1st and D St NW, C St NW between 1st …"
6.03E+17,5/25/2015 9:12,,"On Monday, May 25, 2015, the National Memorial Day Parade will start at 2:00 pm. The streets along the following route will be closed from …"
6.03E+17,5/25/2015 8:23,,": Robbery - 0346 hours - 4th and Nicholson Streets, NW. LOF - B/M - 6'00"" - Light Complexioned - wearing a black hoodie. Last Seen heading …"
6.03E+17,5/25/2015 8:23,,Stabbing at 0327 hrs in the 600 blk of T St NW. No lookout. CALL 911 W/ EVENT #I20150282972
6.03E+17,5/25/2015 8:07,,": Shooting - 0317 hrs - Georgia and Gallatin Street, NW. LOF: Black Nissan Altima CALL 911 W/ EVENT # I20150282961"
6.03E+17,5/25/2015 5:37,,Robbery/Armed at 0018 hrs in the 1200 b/o Raum ST NE LOF 3 B/M’s 1 armed w/ a hand gun CALL 911 W/ EVENT # I20150282683
6.03E+17,5/25/2015 4:55,,"- Robbery Gun - 2116 hours - 1300 b/o Van Buren Street, NW - LOF - B/M - 19-21 years of age - 5'10""-6'00"" - thin build - wearing all black/…"
6.03E+17,5/25/2015 4:36,,"- Shooting - 0002 hours - 3600 Hundred b/o Warder Street, NW. No confirmed Lookout at this time. CALL 911 W/ EVENT # I20150282643"
6.03E+17,5/25/2015 4:18,,"- Assault w/ Intent to Rob - 2115 hrs - 1100 b/o Buchanan Street, NW. LOF BM - 508 - light complexioned - short afro - long sleeve hoodie a…"
6.03E+17,5/25/2015 3:49,,Robbery/Snatch 2230 hrs in the 14th ST &amp; Q ST NW LOF B/M on a bike wearing a black shirt CALL 911 W/ EVENT #I2015028430
6.03E+17,5/25/2015 1:53,,Capitol Police reports the suspicious vehicle is negative results and all associated road closures are reopen.
